Taxon	22	29	30	31	33	34	35	36	39	41	42	43	45	47	49	50	59	60	61	72
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.301410021477	0.357443468411	0.297572297748	0.301355081709	0.143752291116	0.0786663307172	0.490817172346	0.270458886863	0.114224241083	0.202259072078	0.326047842069	0.0973155378004	0.113444391246	0.210881680408	0.568438304314	0.169112544468	0.219905241099	0.0175696243091	0.0588208398108	0.340335892263
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__	0.0	1.53205597315e-06	3.32908542034e-06	1.82543561993e-05	0.0	2.18116451621e-05	0.0	0.0	0.0	2.16905624363e-05	2.37424501589e-05	3.02645118334e-06	3.13804307875e-05	9.07652722656e-05	1.78849283709e-05	0.0	1.8349903296e-05	0.0	4.15665605334e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	0.0690039740826	0.00910909413105	0.0048684545187	0.00774187529029	0.00585032512778	0.00288515416696	0.00290114708949	0.000354548348818	0.0502285427112	0.00957096067501	0.0260723071158	0.00521870236779	0.0105712591332	0.0141187061847	0.00200473788012	0.0193284001841	0.0022129983375	0.000657953743319	0.000646360016294	0.0122818141326
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__	4.04075505549e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.24354755723e-06	0.0	0.0	7.97882584699e-06	0.0	1.1765868627e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	0.00286489533434	0.00167709060528	0.000566610338541	0.000935028689763	0.00235650807123	0.0019149120201	0.00043736845523	0.00114323753292	0.00451102628839	0.00300233535056	0.00137293298745	0.00284734029967	0.00186384726336	0.0036349810704	0.000382087106105	0.00159487303106	0.000592701876461	0.00112283469203	0.000114308041467	0.00100296067283
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.36167675058e-07	4.87770773751e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__	0.00057378721788	0.00268365137964	0.000519337325573	0.000642958990575	0.000800114453458	0.000604709058978	0.000187170779967	0.000529410629697	0.00213211802855	0.000540456514037	0.000708144383001	0.00108291925979	0.00139971753854	0.000924124938733	0.000104057765067	0.000494288893596	0.000471592514707	0.000872935507525	0.00144859463459	0.000510388555558
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium	4.04075505549e-06	0.0	0.0	2.02826179992e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.06456088338e-06	0.0	5.63720313549e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Wautersiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87906771183e-07	0.0	0.0	0.0	0.0	3.4232765001e-06	0.0	0.0
